1, 70, 2
1, 71, 8
1, 72, 9
1, 73, 4
1, 74, 4
1, 75, 1
1, 76, 5
1, 77, 3
1, 78, 6
1, 79, 2
1, 80, 3
1, 81, 10
1, 82, 2
1, 83, 10
1, 84, 10
1, 85, 8
1, 86, 2
1, 87, 2
1, 88, 4
1, 89, 4
1, 90, 2
1, 91, 4
1, 92, 9
1, 93, 4
1, 94, 2
1, 95, 5
1, 96, 3
1, 97, 2
1, 98, 9
1, 99, 5
2, 3, 10
2, 4, 3
2, 5, 5
2, 6, 7
2, 7, 7
2, 8, 6
2, 9, 9
2, 10, 8
2, 11, 10
2, 12, 2
2, 13, 8
2, 14, 1
2, 15, 5
2, 16, 9
2, 17, 1
2, 18, 7
2, 19, 8
2, 20, 9
2, 21, 2
2, 22, 7
2, 23, 5
2, 24, 10
2, 25, 4
2, 26, 1
2, 27, 9
2, 28, 5
2, 29, 5
2, 30, 6
2, 31, 2
2, 32, 9
2, 33, 3
2, 34, 2
2, 35, 8
2, 36, 10
2, 37, 9
2, 38, 7
2, 39, 9
2, 40, 3
2, 41, 8
2, 42, 8
2, 43, 6
2, 44, 7
2, 45, 9
2, 46, 9
2, 47, 4
2, 48, 8
2, 49, 5
2, 50, 1
2, 51, 5
2, 52, 8
2, 53, 7
2, 54, 10
2, 55, 6
2, 56, 9
2, 57, 5
2, 58, 6
2, 59, 10
2, 60, 8
2, 61, 8
2, 62, 4
2, 63, 5
2, 64, 10
2, 65, 4
2, 66, 5
2, 67, 6
2, 68, 9
2, 69, 8
2, 70, 3
2, 71, 5
2, 72, 4
2, 73, 5
2, 74, 9
2, 75, 9
2, 76, 2
2, 77, 4
2, 78, 6
2, 79, 2
2, 80, 6
2, 81, 7
2, 82, 8
2, 83, 3
2, 84, 1
2, 85, 1
2, 86, 9
2, 87, 10
2, 88, 6
2, 89, 5
2, 90, 4
2, 91, 5
2, 92, 3
2, 93, 10
2, 94, 5
2, 95, 10
2, 96, 9
2, 97, 7
2, 98, 1
2, 99, 7
3, 4, 6
3, 5, 6
3, 6, 8
3, 7, 7
3, 8, 4
3, 9, 9
3, 10, 4
3, 11, 1
3, 12, 4
3, 13, 5
3, 14, 2
3, 15, 6
3, 16, 4
3, 17, 7
3, 18, 9
3, 19, 9
3, 20, 5
3, 21, 5
3, 22, 6
3, 23, 3
3, 24, 2
3, 25, 1
3, 26, 2
3, 27, 6
3, 28, 5
3, 29, 6
3, 30, 2
3, 31, 5
3, 32, 1
3, 33, 6
3, 34, 4
3, 35, 2
3, 36, 3
3, 37, 4
3, 38, 7
3, 39, 2
3, 40, 2
3, 41, 8
3, 42, 2
3, 43, 4
3, 44, 7
3, 45, 5
3, 46, 3
3, 47, 1
3, 48, 3
3, 49, 2
3, 50, 10
3, 51, 5
3, 52, 7
3, 53, 7
3, 54, 4
3, 55, 5
3, 56, 4
3, 57, 7
3, 58, 1
3, 59, 1
3, 60, 7
3, 61, 4
3, 62, 2
3, 63, 5
3, 64, 7
3, 65, 4
3, 66, 3
3, 67, 1
3, 68, 2
3, 69, 7
3, 70, 4
3, 71, 9
3, 72, 2
3, 73, 8
3, 74, 10
3, 75, 10
3, 76, 8
3, 77, 9
3, 78, 8
3, 79, 4
3, 80, 9
3, 81, 3
3, 82, 8
3, 83, 3
3, 84, 6
3, 85, 6
3, 86, 6
3, 87, 3
3, 88, 2
3, 89, 8
3, 90, 1
3, 91, 2
3, 92, 4
3, 93, 4
3, 94, 8
3, 95, 9
3, 96, 10
3, 97, 5
3, 98, 7
3, 99, 9
4, 5, 3
4, 6, 6
4, 7, 9
4, 8, 5
4, 9, 9
4, 10, 1
4, 11, 1
4, 12, 1
4, 13, 5
4, 14, 8
4, 15, 10
4, 16, 10
4, 17, 3
4, 18, 2
4, 19, 7
4, 20, 2
4, 21, 5
4, 22, 4
4, 23, 6
4, 24, 10
4, 25, 1
4, 26, 7
4, 27, 8
4, 28, 2
4, 29, 10
4, 30, 8
4, 31, 7
4, 32, 3
4, 33, 10
4, 34, 1
4, 35, 5
4, 36, 7
4, 37, 2
4, 38, 10
4, 39, 1
4, 40, 3
4, 41, 1
4, 42, 6
4, 43, 1
4, 44, 2
4, 45, 8
4, 46, 4
4, 47, 1
4, 48, 9
4, 49, 9
4, 50, 5
4, 51, 7
4, 52, 4
4, 53, 5
4, 54, 7
4, 55, 1
4, 56, 3
4, 57, 10
4, 58, 8
4, 59, 8
4, 60, 9
4, 61, 7
4, 62, 2
4, 63, 8
4, 64, 9
4, 65, 8
4, 66, 6
4, 67, 2
4, 68, 3
4, 69, 4
4, 70, 5
4, 71, 8
4, 72, 5
4, 73, 6
4, 74, 4
4, 75, 6
4, 76, 5
4, 77, 5
4, 78, 9
4, 79, 5
4, 80, 9
4, 81, 3
4, 82, 5
4, 83, 2
4, 84, 5
4, 85, 6
4, 86, 9
4, 87, 10
4, 88, 1
4, 89, 1
4, 90, 2
4, 91, 10
4, 92, 9
4, 93, 3
4, 94, 7
4, 95, 9
4, 96, 4
4, 97, 4
4, 98, 4
4, 99, 9
5, 6, 6
5, 7, 5
5, 8, 9
5, 9, 5
5, 10, 5
5, 11, 10
5, 12, 3
5, 13, 8
5, 14, 1
5, 15, 5
5, 16, 10
5, 17, 3
5, 18, 7
5, 19, 7
5, 20, 3
5, 21, 8
5, 22, 5
5, 23, 7
5, 24, 9
5, 25, 8
5, 26, 3
5, 27, 3
5, 28, 5
5, 29, 3
5, 30, 5
5, 31, 10
5, 32, 1
5, 33, 4
5, 34, 7
5, 35, 7
5, 36, 2
5, 37, 7
5, 38, 1
5, 39, 5
5, 40, 8
5, 41, 6
5, 42, 5
5, 43, 6
5, 44, 5
5, 45, 10
5, 46, 9
5, 47, 7
5, 48, 4
5, 49, 10
5, 50, 5
5, 51, 7
5, 52, 9
5, 53, 5
5, 54, 9
5, 55, 10
5, 56, 7
5, 57, 2
5, 58, 3
5, 59, 5
5, 60, 7
5, 61, 10
5, 62, 10
5, 63, 4
5, 64, 5
5, 65, 1
5, 66, 7
5, 67, 4
5, 68, 9
5, 69, 4
5, 70, 10
5, 71, 2
5, 72, 6
5, 73, 6
5, 74, 3
5, 75, 3
5, 76, 2
5, 77, 6
5, 78, 7
5, 79, 8
5, 80, 2
5, 81, 6
5, 82, 7
5, 83, 10
5, 84, 1
5, 85, 4
5, 86, 6
5, 87, 6
5, 88, 9
5, 89, 9
5, 90, 4
5, 91, 3
5, 92, 6
5, 93, 8
5, 94, 4
5, 95, 10
5, 96, 9
5, 97, 6
5, 98, 2
5, 99, 1
6, 7, 6
6, 8, 4
6, 9, 6
6, 10, 7
6, 11, 1
6, 12, 4
6, 13, 2
6, 14, 5
6, 15, 6
6, 16, 8
6, 17, 2
6, 18, 7
6, 19, 9
6, 20, 7
6, 21, 8
6, 22, 5
6, 23, 6
6, 24, 8
6, 25, 10
6, 26, 5
6, 27, 1
6, 28, 6
6, 29, 9
6, 30, 5
6, 31, 6
6, 32, 1
6, 33, 5
6, 34, 9
6, 35, 9
6, 36, 2
6, 37, 9
6, 38, 6
6, 39, 7
6, 40, 7
6, 41, 3
6, 42, 7
6, 43, 1
6, 44, 10
6, 45, 5
6, 46, 9
6, 47, 10
6, 48, 4
6, 49, 7
6, 50, 4
6, 51, 2
6, 52, 5
6, 53, 8
6, 54, 6
6, 55, 7
6, 56, 9
6, 57, 1
6, 58, 2
6, 59, 3
6, 60, 1
6, 61, 4
6, 62, 7
6, 63, 6
6, 64, 3
6, 65, 9
6, 66, 9
6, 67, 2
6, 68, 9
6, 69, 5
6, 70, 9
6, 71, 7
6, 72, 4
6, 73, 6
6, 74, 4
6, 75, 2
6, 76, 3
6, 77, 7
6, 78, 6
6, 79, 6
6, 80, 7
6, 81, 3
6, 82, 2
6, 83, 6
6, 84, 8
6, 85, 10
6, 86, 7
6, 87, 4
6, 88, 3
6, 89, 4
6, 90, 10
6, 91, 8
6, 92, 1
6, 93, 10
6, 94, 4
6, 95, 10
6, 96, 3
6, 97, 4
6, 98, 9
6, 99, 2
7, 8, 8
7, 9, 8
7, 10, 5
7, 11, 6
7, 12, 5
7, 13, 4
7, 14, 6
7, 15, 8
7, 16, 6
7, 17, 7
7, 18, 2
7, 19, 10
7, 20, 5
7, 21, 3
7, 22, 2
7, 23, 6
7, 24, 8
7, 25, 10
7, 26, 8
7, 27, 2
7, 28, 6
7, 29, 1
7, 30, 6
7, 31, 3
7, 32, 6
7, 33, 5
7, 34, 3
7, 35, 8
7, 36, 9
7, 37, 2
7, 38, 10
7, 39, 5
7, 40, 6
7, 41, 5
7, 42, 8
7, 43, 9
7, 44, 2
7, 45, 8
7, 46, 7
7, 47, 8
7, 48, 1
7, 49, 4
7, 50, 2
7, 51, 1
7, 52, 3
7, 53, 1
7, 54, 4
7, 55, 6
7, 56, 10
7, 57, 10
7, 58, 10
7, 59, 4
7, 60, 1
7, 61, 6
7, 62, 2
7, 63, 2
7, 64, 9
7, 65, 9
7, 66, 6
7, 67, 9
7, 68, 2
7, 69, 10
7, 70, 2
7, 71, 1
7, 72, 10
7, 73, 9
7, 74, 5
7, 75, 8
7, 76, 8
7, 77, 10
7, 78, 10
7, 79, 1
7, 80, 7
7, 81, 1
7, 82, 5
7, 83, 2
7, 84, 2
7, 85, 5
7, 86, 8
7, 87, 7
7, 88, 3
7, 89, 1
7, 90, 10
7, 91, 6
7, 92, 10
7, 93, 4
7, 94, 7
7, 95, 4
7, 96, 3
7, 97, 8
7, 98, 6
7, 99, 5
8, 9, 3
8, 10, 10
8, 11, 3
8, 12, 6
8, 13, 7
8, 14, 7
8, 15, 6
8, 16, 4
8, 17, 8
8, 18, 7
8, 19, 9
8, 20, 1
8, 21, 7
8, 22, 2
8, 23, 6
8, 24, 5
8, 25, 4
8, 26, 8
8, 27, 2
8, 28, 2
8, 29, 3
8, 30, 6
8, 31, 9
8, 32, 6
8, 33, 8
8, 34, 8
8, 35, 1
8, 36, 7
8, 37, 9
8, 38, 8
8, 39, 3
8, 40, 1
8, 41, 4
8, 42, 3
8, 43, 3
8, 44, 1
8, 45, 9
8, 46, 7
8, 47, 9
8, 48, 2
8, 49, 1
8, 50, 9
8, 51, 5
8, 52, 8
8, 53, 1
8, 54, 8
8, 55, 6
8, 56, 8
8, 57, 5
8, 58, 1
8, 59, 1
8, 60, 1
8, 61, 2
8, 62, 5
8, 63, 9
8, 64, 8
8, 65, 10
8, 66, 4
8, 67, 6
8, 68, 3
8, 69, 8
8, 70, 3
8, 71, 2
8, 72, 7
8, 73, 3
8, 74, 5
8, 75, 3
8, 76, 4
8, 77, 7
8, 78, 3
8, 79, 3
8, 80, 5
8, 81, 7
8, 82, 4
8, 83, 9
8, 84, 5
8, 85, 10
8, 86, 4
8, 87, 7
8, 88, 8
8, 89, 2
8, 90, 9
8, 91, 4
8, 92, 4
8, 93, 5
8, 94, 3
8, 95, 8
8, 96, 2
8, 97, 5
8, 98, 5
8, 99, 8
9, 10, 1
9, 11, 8
9, 12, 10
9, 13, 8
9, 14, 4
9, 15, 4
9, 16, 5
9, 17, 5
9, 18, 5
9, 19, 4
9, 20, 3
9, 21, 4
9, 22, 2
9, 23, 4
9, 24, 2
9, 25, 9
9, 26, 7
9, 27, 4
9, 28, 3
9, 29, 2
9, 30, 2
9, 31, 3
9, 32, 8
9, 33, 8
9, 34, 4
9, 35, 6
9, 36, 4
9, 37, 8
9, 38, 6
9, 39, 2
9, 40, 5
9, 41, 1
9, 42, 3
9, 43, 4
9, 44, 8
9, 45, 4
9, 46, 4
9, 47, 10
9, 48, 10
9, 49, 4
9, 50, 7
9, 51, 8
9, 52, 10
9, 53, 2
9, 54, 9
9, 55, 1
9, 56, 2
9, 57, 2
9, 58, 5
9, 59, 2
9, 60, 1
9, 61, 3
9, 62, 4
9, 63, 4
9, 64, 7
9, 65, 1
9, 66, 2
9, 67, 6
9, 68, 6
9, 69, 2
9, 70, 10
9, 71, 2
9, 72, 8
9, 73, 9
9, 74, 9
9, 75, 10
9, 76, 6
9, 77, 4
9, 78, 6
9, 79, 7
9, 80, 4
9, 81, 1
9, 82, 3
9, 83, 9
9, 84, 5
9, 85, 4
9, 86, 9
9, 87, 9
9, 88, 3
9, 89, 9
9, 90, 6
9, 91, 3
9, 92, 5
9, 93, 5
9, 94, 10
9, 95, 9
9, 96, 1
9, 97, 2
9, 98, 10
9, 99, 10
10, 11, 7
10, 12, 3
10, 13, 4
10, 14, 10
10, 15, 9
10, 16, 7
10, 17, 1
10, 18, 4
10, 19, 4
10, 20, 4
10, 21, 9
10, 22, 4
10, 23, 2
10, 24, 2
10, 25, 6
10, 26, 3
10, 27, 2
10, 28, 7
10, 29, 7
10, 30, 2
10, 31, 8
10, 32, 8
10, 33, 8
10, 34, 7
10, 35, 6
10, 36, 5
10, 37, 4
10, 38, 3
10, 39, 8
10, 40, 3
10, 41, 7
10, 42, 6
10, 43, 4
10, 44, 4
10, 45, 2
10, 46, 10
10, 47, 5
10, 48, 9
10, 49, 8
10, 50, 6
10, 51, 9
10, 52, 7
10, 53, 3
10, 54, 1
10, 55, 9
10, 56, 10
10, 57, 5
10, 58, 2
10, 59, 1
10, 60, 1
10, 61, 1
10, 62, 10
10, 63, 5
10, 64, 10
10, 65, 5
10, 66, 6
10, 67, 9
10, 68, 1
10, 69, 8
10, 70, 10
10, 71, 4
10, 72, 8
10, 73, 1
10, 74, 1
10, 75, 2
10, 76, 9
10, 77, 1
10, 78, 3
10, 79, 9
10, 80, 5
10, 81, 5
10, 82, 2
10, 83, 9
10, 84, 9
10, 85, 3
10, 86, 9
10, 87, 4
10, 88, 5
10, 89, 7
10, 90, 6
10, 91, 7
10, 92, 8
10, 93, 8
10, 94, 3
10, 95, 2
10, 96, 4
10, 97, 6
10, 98, 1
10, 99, 6
11, 12, 2
11, 13, 4
11, 14, 1
11, 15, 10
11, 16, 4
11, 17, 5
11, 18, 2
11, 19, 4
11, 20, 3
11, 21, 6
11, 22, 8
11, 23, 2
11, 24, 1
11, 25, 8
11, 26, 6
11, 27, 8
11, 28, 9
11, 29, 5
11, 30, 2
11, 31, 2
11, 32, 6
11, 33, 4
11, 34, 4
11, 35, 7
11, 36, 4
11, 37, 4
11, 38, 1
11, 39, 3
11, 40, 5
11, 41, 5
11, 42, 8
11, 43, 10
11, 44, 1
11, 45, 4
11, 46, 9
11, 47, 10
11, 48, 5
11, 49, 6
11, 50, 3
11, 51, 8
11, 52, 2
11, 53, 4
11, 54, 3
11, 55, 7
11, 56, 7
11, 57, 1
11, 58, 6
11, 59, 5
11, 60, 8
11, 61, 4
11, 62, 2
11, 63, 2
11, 64, 4
11, 65, 8
11, 66, 4
11, 67, 9
11, 68, 6
11, 69, 2
11, 70, 2
11, 71, 6
11, 72, 10
11, 73, 5
11, 74, 2
11, 75, 3
11, 76, 6
11, 77, 2
11, 78, 2
11, 79, 8
11, 80, 9
11, 81, 1
11, 82, 9
11, 83, 1
11, 84, 2
11, 85, 8
11, 86, 7
11, 87, 10
11, 88, 4
11, 89, 7
11, 90, 8
11, 91, 1
11, 92, 4
11, 93, 5
11, 94, 1
11, 95, 7
11, 96, 3
11, 97, 9
11, 98, 4
11, 99, 4
12, 13, 9
12, 14, 6
12, 15, 7
12, 16, 2
12, 17, 1
12, 18, 7
12, 19, 3
12, 20, 3
12, 21, 6
12, 22, 2
12, 23, 5
12, 24, 2
12, 25, 1
12, 26, 10
12, 27, 7
12, 28, 1
12, 29, 10
12, 30, 9
12, 31, 6
12, 32, 3
12, 33, 5
12, 34, 2
12, 35, 2
12, 36, 3
12, 37, 9
12, 38, 9
12, 39, 10
12, 40, 10
12, 41, 10
12, 42, 5
12, 43, 5
12, 44, 9
12, 45, 3
12, 46, 4
12, 47, 1
12, 48, 7
12, 49, 2
12, 50, 2
12, 51, 4
12, 52, 10
12, 53, 10
12, 54, 4
12, 55, 9
12, 56, 6
12, 57, 10
12, 58, 5
12, 59, 6
12, 60, 1
12, 61, 10
12, 62, 3
12, 63, 1
12, 64, 1
12, 65, 8
12, 66, 4
12, 67, 6
12, 68, 8
12, 69, 4
12, 70, 8
12, 71, 10
12, 72, 10
12, 73, 8
12, 74, 3
12, 75, 5
12, 76, 5
12, 77, 9
12, 78, 5
12, 79, 8
12, 80, 2
12, 81, 1
12, 82, 2
12, 83, 8
12, 84, 1
12, 85, 3
12, 86, 5
12, 87, 9
12, 88, 4
12, 89, 4
12, 90, 4
12, 91, 7
12, 92, 6
12, 93, 5
12, 94, 3
12, 95, 1
12, 96, 10
12, 97, 5
12, 98, 1
12, 99, 6
13, 14, 5
13, 15, 7
13, 16, 8
13, 17, 1
13, 18, 1
13, 19, 1
13, 20, 1
13, 21, 5
13, 22, 5
13, 23, 3
13, 24, 3
13, 25, 7
13, 26, 6
13, 27, 2
13, 28, 8
13, 29, 2
13, 30, 7
13, 31, 1
13, 32, 1
13, 33, 9
13, 34, 2
13, 35, 1
13, 36, 2
13, 37, 4
13, 38, 7
13, 39, 3
13, 40, 1
13, 41, 6
13, 42, 2
13, 43, 1
13, 44, 2
13, 45, 7
13, 46, 9
13, 47, 10
13, 48, 5
13, 49, 10
13, 50, 5
13, 51, 4
13, 52, 10
13, 53, 10
13, 54, 9
13, 55, 10
13, 56, 7
13, 57, 3
13, 58, 2
13, 59, 9
13, 60, 6
13, 61, 2
13, 62, 7
13, 63, 6
13, 64, 9
13, 65, 6
13, 66, 10
13, 67, 1
13, 68, 1
13, 69, 1
13, 70, 6
13, 71, 2
13, 72, 5
13, 73, 7
13, 74, 9
13, 75, 5
13, 76, 5
13, 77, 3
13, 78, 6
13, 79, 3
13, 80, 7
13, 81, 2
13, 82, 5
13, 83, 3
13, 84, 6
13, 85, 6
13, 86, 7
13, 87, 4
13, 88, 2
13, 89, 2
13, 90, 5
13, 91, 4
13, 92, 10
13, 93, 5
13, 94, 7
13, 95, 9
13, 96, 6
13, 97, 4
13, 98, 4
13, 99, 2
14, 15, 3
14, 16, 5
14, 17, 5
14, 18, 3
14, 19, 4
14, 20, 7
14, 21, 1
14, 22, 9
14, 23, 8
14, 24, 9
14, 25, 3
14, 26, 4
14, 27, 2
14, 28, 3
14, 29, 4
14, 30, 10
14, 31, 10
14, 32, 4
14, 33, 7
14, 34, 9
14, 35, 10
14, 36, 5
14, 37, 1
14, 38, 4
14, 39, 3
14, 40, 4
14, 41, 8
14, 42, 7
14, 43, 3
14, 44, 3
14, 45, 7
14, 46, 6
14, 47, 5
14, 48, 6
14, 49, 3
14, 50, 2
14, 51, 5
14, 52, 9
14, 53, 4
14, 54, 6
14, 55, 5
14, 56, 4
14, 57, 9
14, 58, 7
14, 59, 6
14, 60, 3
14, 61, 2
14, 62, 5
14, 63, 2
14, 64, 3
14, 65, 10
14, 66, 2
14, 67, 8
14, 68, 8
14, 69, 6
14, 70, 4
14, 71, 10
14, 72, 10
14, 73, 10
14, 74, 6
14, 75, 8
14, 76, 1
14, 77, 6
14, 78, 1
14, 79, 6
14, 80, 9
14, 81, 5
14, 82, 3
14, 83, 7
14, 84, 9
14, 85, 3
14, 86, 3
14, 87, 1
14, 88, 8
14, 89, 8
14, 90, 4
14, 91, 9
14, 92, 10
14, 93, 8
14, 94, 2
14, 95, 10
14, 96, 1
14, 97, 6
14, 98, 8
14, 99, 7
15, 16, 8
15, 17, 5
15, 18, 8
15, 19, 6
15, 20, 5
15, 21, 8
15, 22, 7
15, 23, 6
15, 24, 9
15, 25, 5
15, 26, 6
15, 27, 9
15, 28, 4
15, 29, 6
15, 30, 1
15, 31, 9
15, 32, 8
15, 33, 2
15, 34, 4
15, 35, 10
15, 36, 4
15, 37, 4
15, 38, 10
15, 39, 8
15, 40, 5
15, 41, 5
15, 42, 9
15, 43, 10
15, 44, 10
15, 45, 2
15, 46, 10
15, 47, 6
15, 48, 9
15, 49, 6
15, 50, 3
15, 51, 6
15, 52, 2
15, 53, 6
15, 54, 2
15, 55, 9
15, 56, 9
15, 57, 2
15, 58, 7
15, 59, 9
15, 60, 9
15, 61, 5
15, 62, 10
15, 63, 2
15, 64, 2
15, 65, 10
15, 66, 7
15, 67, 2
15, 68, 5
15, 69, 3
15, 70, 8
15, 71, 7
15, 72, 7
15, 73, 8
15, 74, 6
15, 75, 7
15, 76, 3
15, 77, 10
15, 78, 10
15, 79, 5
15, 80, 9
15, 81, 8
15, 82, 5
15, 83, 10
15, 84, 5
15, 85, 7
15, 86, 10
15, 87, 2
15, 88, 7
15, 89, 10
15, 90, 2
15, 91, 7
15, 92, 6
15, 93, 9
15, 94, 7
15, 95, 9
15, 96, 7
15, 97, 1
15, 98, 7
15, 99, 5
16, 17, 5
16, 18, 5
16, 19, 3
16, 20, 4
16, 21, 3
16, 22, 5
16, 23, 8
16, 24, 2
16, 25, 6
16, 26, 1
16, 27, 1
16, 28, 10
16, 29, 3
16, 30, 9
16, 31, 5
16, 32, 7
16, 33, 6
16, 34, 8
16, 35, 7
16, 36, 5
16, 37, 5
16, 38, 9
16, 39, 6
16, 40, 7
16, 41, 6
16, 42, 3
16, 43, 3
16, 44, 3
16, 45, 8
16, 46, 7
16, 47, 9
16, 48, 1
16, 49, 8
16, 50, 7
16, 51, 8
16, 52, 1
16, 53, 7
16, 54, 6
16, 55, 1
16, 56, 4
16, 57, 10
16, 58, 2
16, 59, 9
16, 60, 4
16, 61, 4
16, 62, 6
16, 63, 1
16, 64, 4
16, 65, 10
16, 66, 3
16, 67, 4
16, 68, 4
16, 69, 8
16, 70, 10
16, 71, 8
16, 72, 10
16, 73, 7
16, 74, 7
16, 75, 5
16, 76, 8
16, 77, 2
16, 78, 5
16, 79, 7
16, 80, 4
16, 81, 1
16, 82, 10
16, 83, 4
16, 84, 9
16, 85, 1
16, 86, 4
16, 87, 7
16, 88, 3
16, 89, 1
16, 90, 2
16, 91, 3
16, 92, 8
16, 93, 7
16, 94, 2
16, 95, 3
16, 96, 1
16, 97, 7
16, 98, 2
16, 99, 5
17, 18, 1
17, 19, 7
17, 20, 4
17, 21, 5
17, 22, 3
17, 23, 2
17, 24, 8
17, 25, 8
17, 26, 9
17, 27, 9
17, 28, 9
17, 29, 9
17, 30, 6
17, 31, 8
17, 32, 6
17, 33, 5
17, 34, 9
17, 35, 3
17, 36, 4
17, 37, 5
17, 38, 8
17, 39, 3
17, 40, 9
17, 41, 3
17, 42, 1
17, 43, 3
17, 44, 7
17, 45, 10
17, 46, 7
17, 47, 10
17, 48, 6
17, 49, 7
17, 50, 4
17, 51, 2
17, 52, 3
17, 53, 8
17, 54, 6
17, 55, 2
17, 56, 1
17, 57, 9
17, 58, 5
17, 59, 8
17, 60, 8
17, 61, 3
17, 62, 4
17, 63, 1
17, 64, 5
17, 65, 4
17, 66, 10
17, 67, 9
17, 68, 10
17, 69, 6
17, 70, 6
17, 71, 7
17, 72, 5
17, 73, 9
17, 74, 5
17, 75, 6
17, 76, 10
17, 77, 2
17, 78, 2
17, 79, 5
17, 80, 8
17, 81, 8
17, 82, 5
17, 83, 6
17, 84, 3
17, 85, 1
17, 86, 5
17, 87, 8
17, 88, 5
17, 89, 7
17, 90, 5
17, 91, 8
17, 92, 9
17, 93, 4
17, 94, 6
17, 95, 9
17, 96, 10
17, 97, 8
17, 98, 3
17, 99, 10
18, 19, 4
18, 20, 10
18, 21, 5
18, 22, 5
18, 23, 8
18, 24, 9
18, 25, 3
18, 26, 8
18, 27, 7
18, 28, 1
18, 29, 3
18, 30, 4
18, 31, 2
18, 32, 9
18, 33, 1
18, 34, 5
18, 35, 7
18, 36, 10
18, 37, 3
18, 38, 2
18, 39, 2
18, 40, 8
18, 41, 1
18, 42, 10
18, 43, 1
18, 44, 5
18, 45, 7
18, 46, 4
18, 47, 8
18, 48, 6
18, 49, 8
18, 50, 3
18, 51, 1
18, 52, 1
18, 53, 9
18, 54, 3
18, 55, 3
18, 56, 8
18, 57, 7
18, 58, 8
18, 59, 5
18, 60, 7
18, 61, 6
18, 62, 6
18, 63, 5
18, 64, 2
18, 65, 10
18, 66, 2
18, 67, 7
18, 68, 4
18, 69, 6
18, 70, 3
18, 71, 9
18, 72, 5
18, 73, 10
18, 74, 4
18, 75, 5
18, 76, 8
18, 77, 3
18, 78, 3
18, 79, 7
18, 80, 7
18, 81, 10
18, 82, 5
18, 83, 6
18, 84, 7
18, 85, 9
18, 86, 3
18, 87, 1
18, 88, 9
18, 89, 3
18, 90, 8
18, 91, 2
18, 92, 10
18, 93, 8
18, 94, 6
18, 95, 7
18, 96, 9
18, 97, 1
18, 98, 10
18, 99, 9
19, 20, 10
19, 21, 4
19, 22, 1
19, 23, 10
19, 24, 7
19, 25, 6
19, 26, 4
19, 27, 4
19, 28, 5
19, 29, 10
19, 30, 5
19, 31, 8
19, 32, 10
19, 33, 5
19, 34, 8
19, 35, 5
19, 36, 1
19, 37, 10
19, 38, 1
19, 39, 2
19, 40, 8
19, 41, 4
19, 42, 8
19, 43, 7
19, 44, 7
19, 45, 3
19, 46, 3
19, 47, 2
19, 48, 2
19, 49, 1
19, 50, 9
19, 51, 8
19, 52, 5
19, 53, 10
19, 54, 4
19, 55, 9
19, 56, 10
19, 57, 2
19, 58, 5
19, 59, 3
